len,uniqs
5,5
12,12
3,3
53,31
7,7
23,23
8,8
21,21
19,15
33,33
10,9
13,13
117,48
95,54
2,2
59,48
4,4
25,25
63,52
15,15
5,5
57,55
22,22
9,9
32,23
22,22
18,17
35,35
18,18
8,8
37,34
23,23
33,29
10,9
1,1
23,22
65,50
6,6
54,31
54,47
18,18
17,15
5,5
93,55
35,29
16,16
8,8
5,5
88,53
59,52
13,13
3,3
12,12
12,12
237,153
24,18
9,9
2,2
5,5
38,38
11,11
101,56
7,7
101,66
63,47
13,10
9,9
12,12
5,5
1,1
22,18
42,35
4,4
10,10
46,25
16,12
4,4
52,42
10,10
25,25
24,23
9,7
10,10
29,29
15,15
75,50
15,15
1,1
4,4
94,70
15,13
87,51
4,4
53,44
28,25
79,54
3,3
228,78
256,134
11,11
4,4
4,4
44,42
11,11
6,6
32,24
16,14
2,2
3,3
103,75
36,29
24,19
35,35
14,14
3,3
27,26
3,3
41,28
67,55
16,16
13,13
12,12
10,10
2,2
16,16
39,39
94,64
42,41
13,13
4,4
7,7
19,19
3,3
16,16
4,4
17,17
71,62
26,23
36,28
15,15
8,6
68,53
31,31
54,48
8,8
10,10
6,6
16,16
11,10
8,8
41,41
13,13
140,73
19,19
10,10
9,9
21,21
8,8
4,4
11,11
3,3
6,6
15,12
49,42
19,19
7,7
79,60
4,4
4,4
13,10
24,24
12,12
26,18
5,5
14,14
2,2
11,10
6,5
12,12
35,28
49,27
29,23
46,40
24,21
22,16
86,66
8,8
57,47
2,2
26,25
25,20
3,3
44,37
16,12
25,25
13,13
26,23
93,52
17,15
16,16
116,60
6,6
65,48
12,10
12,12
38,38
2,2
9,9
95,67
28,28
105,68
15,15
9,9
2,2
13,13
33,32
12,12
41,36
31,22
65,45
39,29
6,6
20,20
99,83
35,30
74,52
6,6
21,17
7,7
87,66
7,7
11,8
41,35
4,4
11,11
6,4
52,37
24,24
20,20
25,18
13,13
14,14
61,45
16,13
29,20
81,51
6,6
9,9
22,16
6,6
10,10
17,17
28,24
30,30
110,70
8,6
13,13
35,30
48,34
3,3
19,19
5,5
18,18
59,53
5,5
8,7
17,17
12,12
32,20
4,4
11,11
14,14
59,52
7,7
22,22
10,10
3,3
113,87
40,35
6,6
45,37
6,6
7,7
3,3
164,103
101,59
1,1
10,10
3,3
7,7
38,35
7,7
4,4
19,14
74,70
14,13
2,2
27,21
18,18
5,5
51,43
5,5
156,75
5,5
9,9
23,23
62,46
15,15
1917,510
4,4
13,13
2,2
17,17
19,19
28,28
63,43
9,9
4,4
14,12
15,15
8,8
24,23
17,16
88,60
4,4
9,9
6,6
5,5
45,43
13,13
4,4
6,6
5,5
6,6
8,8
32,20
132,82
22,22
14,12
49,29
17,17
27,19
4,4
67,53
52,36
47,45
9,9
16,13
5,5
18,18
5,5
3,3
9,9
30,30
46,41
21,15
7,7
8,8
20,17
6,6
43,42
2,2
11,11
7,7
14,14
7,7
5,5
21,20
2,2
210,113
4,4
18,12
20,19
91,69
296,121
15,15
14,14
18,11
77,45
17,17
12,12
20,17
37,36
24,24
25,25
5,5
9,9
2,2
173,92
319,187
516,133
42,36
6,6
4,4
25,19
2,2
14,14
21,20
51,42
6,6
72,48
65,52
13,12
46,37
15,15
6,6
2,2
9,9
8,8
94,72
46,41
22,22
14,14
10,9
70,53
11,11
59,41
12,6
15,15
21,21
19,19
10,10
8,8
38,31
30,25
79,52
19,19
8,8
10,9
18,18
37,25
3,3
12,12
14,14
10,10
40,34
15,11
66,60
26,21
49,35
18,18
4,4
4,3
11,11
35,27
42,42
5,5
6,6
180,112
18,18
2,2
38,38
89,61
9,9
25,23
36,30
11,11
12,12
13,12
288,134
2,2
55,36
202,102
10,10
104,74
18,18
25,25
150,46
6,5
1,1
9,7
10,10
4,4
3,3
259,129
3,3
18,18
8,8
32,22
9,9
8,8
8,8
59,55
2,2
8,8
6,6
26,21
34,31
4,4
22,22
10,10
105,69
13,13
17,17
15,15
18,18
2,2
17,17
21,19
5,5
28,18
39,28
34,32
8,8
3,3
39,30
16,16
15,15
3,3
5,5
19,19
63,37
4,4
22,22
8,8
76,45
5,5
13,13
32,32
87,62
12,12
16,16
12,12
9,8
7,7
5,5
8,8
11,8
17,17
12,12
10,9
7,6
13,13
8,8
36,36
10,9
11,10
5,5
23,23
3,3
27,20
28,23
24,24
11,11
1,1
20,20
6,6
2,2
69,57
11,11
31,31
10,10
9,9
3,3
18,18
51,47
4,4
32,32
5,5
44,40
6,6
11,10
6,6
27,25
51,51
7,7
1,1
18,18
7,7
28,28
19,19
7,7
114,67
4,4
82,58
29,29
42,39
34,33
3,3
9,9
19,19
47,42
12,12
10,10
66,57
23,19
3,3
11,11
10,10
5,5
16,16
115,93
20,20
7,7
18,14
20,15
4,4
10,10
11,11
27,19
62,52
32,26
30,27
45,33
20,17
27,19
10,10
10,10
8,8
4,4
15,15
156,97
16,16
11,11
13,13
32,32
4,4
5,5
25,22
64,48
26,19
4,4
20,20
14,14
20,17
4,4
19,19
5,5
10,10
9,8
11,11
8,8
70,47
30,27
38,30
39,30
61,36
171,97
23,17
9,9
5,5
31,31
2,2
5,5
25,25
12,12
19,18
8,8
43,34
15,15
9,9
73,67
10,10
11,11
14,13
65,59
9,9
1,1
59,52
161,61
29,29
4,4
9,9
98,51
22,22
10,9
3,3
11,11
429,153
4,4
2,2
24,24
50,37
25,11
22,19
110,71
38,27
9,9
40,25
8,8
103,60
6,6
43,35
16,16
8,7
32,29
4,4
2,2
13,9
29,29
7,7
24,18
8,8
4,4
7,6
29,21
15,15
4,4
16,15
3,3
26,23
6,6
11,9
8,8
15,15
4,4
4,4
14,10
8,8
6,6
10,10
7,7
10,10
9,9
6,6
8,8
27,20
247,147
24,19
31,28
142,58
59,27
48,31
26,26
4,4
6,6
16,16
27,20
13,13
44,40
4,4
27,19
11,11
32,29
2,2
7,7
5,5
17,17
24,21
31,25
44,43
6,6
15,15
9,9
34,25
17,16
79,71
7,5
19,17
22,17
33,30
4,4
7,7
8,8
28,22
14,13
47,39
34,34
7,7
10,10
7,7
3,3
4,4
62,40
37,34
13,13
8,4
20,20
18,18
12,11
39,30
18,18
11,11
6,6
17,17
8,8
3,3
12,11
12,12
23,23
32,26
25,25
13,9
25,19
2,2
58,41
1,1
26,26
54,31
5,5
28,23
14,11
321,112
31,31
16,16
3,3
6,6
14,13
112,55
15,15
10,10
10,10
9,9
41,33
39,33
34,31
29,28
37,35
13,13
76,50
3,3
5,5
14,14
76,51
48,40
16,16
8,8
19,16
24,24
144,82
64,37
27,22
44,42
42,38
20,19
27,23
7,7
7,7
11,11
18,13
34,30
25,23
9,9
12,11
44,44
69,58
91,58
30,25
149,83
4,4
11,11
16,16
46,39
10,10
30,30
37,30
18,18
65,44
17,17
21,20
25,18
18,18
4,4
69,60
19,19
4,4
54,54
6,6
9,9
32,28
4,4
36,25
150,107
3,3
75,46
15,15
12,12
10,10
8,4
23,20
8,8
9,9
9,9
18,18
8,8
15,14
242,118
17,17
162,119
8,8
13,12
55,35
3,3
9,9
159,109
37,30
8,8
36,35
5,5
73,51
49,47
19,16
39,32
11,11
3,3
60,48
4,4
10,10
24,24
52,42
16,15
67,51
36,19
79,35
25,23
66,50
2,2
24,20
8,8
4,4
27,20
50,33
13,13
16,16
6,6
106,50
28,27
1,1
77,56
7,7
15,14
242,104
25,25
9,9
15,15
23,23
4,4
4,4
13,13
20,20
7,7
6,6
29,29
5,5
8,7
57,46
163,107
26,21
6,6
87,78
2,2
30,25
55,44
27,27
11,11
40,40
5,5
12,11
14,14
73,56
10,10
7,7
41,41
6,6
18,18
34,20
1,1
38,31
13,13
36,30
10,10
52,43
4,4
8,8
4,4
12,12
13,10
4,4
45,34
11,11
42,29
341,153
7,7
5,5
16,11
36,30
24,16
36,29
18,15
41,29
14,14
85,60
1,1
80,46
4,4
51,37
7,7
14,14
7,7
22,21
22,16
24,24
34,34
9,9
11,11
50,45
8,8
6,6
17,15
13,13
20,20
7,7
18,18
23,23
17,17
41,36
6,6
29,29
8,8
7,5
6,6
29,29
4,4
12,12
2,2
33,28
6,6
5,5
112,65
1,1
26,24
10,10
12,10
30,29
75,68
3,3
81,54
10,10
14,14
17,17
14,14
19,16
118,84
3,3
28,26
9,9
22,22
24,17
7,6
8,7
15,15
22,22
96,59
41,36
15,15
7,7
63,50
9,9
56,31
28,28
15,15
7,7
43,28
54,37
170,102
4,4
53,41
26,22
12,12
16,16
4,4
25,20
28,23
29,22
15,15
5,5
13,13
134,58
8,8
8,8
110,73
50,32
4,4
34,34
23,23
16,16
45,35
5,5
1,1
1,1
13,13
5,5
35,25
9,9
11,11
16,14
21,16
15,15
9,9
90,52
2,2
40,27
18,15
15,15
51,45
5,5
26,26
6,6
11,11
4,4
2,2
9,8
7,7
6,6
6,6
30,27
199,114
4,4
50,41
3,3
65,42
11,11
11,11
10,8
6,6
14,14
2,2
62,46
8,8
42,30
6,6
32,21
33,33
44,42
22,22
43,26
17,17
8,8
57,52
2,2
16,16
64,48
5,5
16,16
13,13
7,7
11,11
5,5
60,46
6,6
17,14
14,14
7,7
6,6
26,26
20,20
20,20
17,17
20,20
15,15
20,19
11,11
3,3
52,45
190,94
24,24
30,19
19,16
13,13
20,20
11,11
6,6
28,22
95,69
40,40
21,21
32,28
24,24
13,13
30,24
5,5
357,147
5,5
7,7
8,8
20,20
8,8
5,5
48,33
6,6
7,7
13,12
58,40
27,27
13,7
54,33
11,11
17,15
15,12
3,3
11,11
9,9
161,125
6,6
44,38
44,35
44,28
34,20
26,26
12,12
28,21
32,23
9,9
4,4
10,8
70,61
15,15
185,101
11,10
14,12
58,39
56,41
3,3
12,12
7,7
14,14
14,13
10,10
6,6
6,6
5,5
3,3
8,8
8,8
41,32
18,18
8,8
6,6
4,4
18,18
9,9
30,23
67,49
18,14
8,8
42,31
13,13
38,32
59,51
46,36
15,15
3,3
13,13
22,19
68,56
13,13
34,27
25,25
40,29
19,19
5,5
109,83
6,6
29,21
13,13
12,12
12,12
18,18
8,8
8,8
29,29
98,70
8,8
1,1
19,19
103,82
70,53
2,1
31,26
85,81
2,2
35,30
70,68
25,24
8,8
23,23
10,6
37,37
37,37
15,15
7,7
13,13
16,16
20,19
30,30
13,13
25,19
13,13
17,17
14,14
11,11
13,13
7,7
153,80
6,6
8,8
27,27
28,28
4,4
4,4
30,22
5,5
32,28
23,19
11,11
66,54
14,14
61,50
10,10
7,7
91,70
15,15
72,58
9,9
81,59
44,44
4,4
66,49
35,31
26,26
13,11
13,13
1,1
6,6
25,25
3,3
16,16
18,18
9,9
18,18
96,54
38,25
11,11
28,24
7,7
27,22
13,13
36,26
5,5
22,17
21,19
21,21
2,2
37,25
11,11
56,45
13,13
34,27
44,32
51,44
84,69
5,5
18,18
18,18
10,10
2,2
17,17
12,7
24,24
25,24
26,26
9,9
5,5
4,4
9,9
4,4
38,35
14,14
15,15
12,11
24,23
15,15
28,22
19,19
11,11
12,12
38,29
6,6
11,7
14,14
12,12
24,22
89,80
2,2
13,13
29,28
9,9
7,7
46,35
45,43
47,41
46,37
59,40
28,21
13,13
61,57
37,36
34,26
177,80
7,7
33,33
13,13
6,6
23,19
19,15
9,9
45,29
5,5
38,27
15,15
9,9
2,2
30,28
9,9
13,5
26,26
261,142
25,25
36,33
26,26
5,5
32,25
469,117
8,8
18,13
10,10
8,8
19,16
29,23
19,16
13,13
38,32
4,4
44,32
188,48
72,43
4,4
37,37
13,13
31,30
27,27
35,35
17,17
51,29
12,10
25,25
29,22
10,10
9,9
12,12
11,11
8,8
6,6
5,4
3,3
84,58
21,21
24,20
8,8
10,10
14,14
25,22
6,6
33,33
28,28
70,55
11,11
19,17
11,11
1,1
93,50
6,6
48,46
10,10
67,60
17,17
11,11
177,107
10,10
6,6
21,16
8,8
2,2
3,3
2,2
80,43
3,3
3,3
6,6
12,10
163,73
30,26
1,1
11,11
10,10
16,16
15,13
13,13
20,17
36,31
137,84
22,22
20,14
7,7
5,5
41,37
43,32
32,31
36,33
12,12
10,10
6,6
38,37
15,15
30,29
8,8
16,16
36,36
10,10
24,24
21,21
34,26
15,13
2,2
5,4
17,17
37,27
65,40
40,39
7,7
8,8
61,41
38,32
55,49
220,115
14,14
5,5
14,14
12,12
58,43
15,15
4,4
2,2
31,25
19,18
26,19
11,11
14,14
43,36
7,7
4,4
11,11
8,8
8,8
6,6
11,11
15,15
10,10
5,5
13,11
6,6
7,7
3,3
47,37
11,11
169,108
6,6
5,5
34,27
12,12
10,10
5,5
70,61
62,43
31,23
23,13
6,6
202,110
56,43
14,14
41,28
32,25
16,16
54,38
2,2
149,94
24,24
3,3
3,3
11,11
32,26
101,70
16,15
3,3
10,10
63,38
115,79
3,3
178,116
9,6
8,8
33,30
9,9
3,3
33,28
5,5
15,13
36,33
4,4
48,29
18,16
5,5
103,63
8,8
7,7
18,18
93,65
51,47
12,12
41,37
65,44
25,25
39,22
424,213
9,9
44,36
38,38
9,9
6,4
4,4
2,2
34,33
9,9
23,17
28,28
2,2
225,113
66,40
11,11
8,8
274,102
34,33
4,4
7,7
17,17
4,4
8,8
42,38
34,34
15,12
27,22
10,10
39,30
55,43
107,71
806,275
4,4
12,12
95,65
68,54
15,15
4,4
82,49
82,48
14,14
92,54
56,42
138,79
70,44
4,4
6,6
1,1
10,9
4,4
15,15
115,78
10,10
21,18
26,21
29,25
11,11
8,8
294,145
22,22
14,14
249,89
11,11
9,9
29,25
8,8
45,35
36,30
70,41
4,4
40,29
83,68
7,7
4,4
5,5
118,72
36,36
5,5
33,24
19,19
15,15
9,9
11,11
141,90
13,13
2,2
13,13
2,2
11,11
111,82
105,66
18,18
7,7
10,10
72,65
100,70
16,15
44,38
10,10
8,8
5,5
17,17
7,7
4,4
53,36
6,6
3,3
12,12
5,5
28,22
30,30
6,6
11,11
158,106
12,11
109,62
134,107
27,27
9,9
8,8
26,26
29,21
3,3
3,2
37,32
10,10
262,91
12,12
35,29
130,75
62,43
13,13
26,26
31,26
7,5
38,38
11,11
28,23
5,5
49,41
3,3
176,114
15,15
1,1
2,2
4,4
23,23
21,17
11,11
3,3
18,16
2,2
56,41
5,5
17,15
17,17
2,2
84,71
5,5
256,163
10,10
67,61
45,38
14,14
11,11
40,31
20,20
17,13
19,16
1,1
8,8
14,9
82,58
516,136
3,3
20,12
17,17
5,5
25,25
37,37
26,26
23,23
63,46
24,24
71,57
7,7
10,10
12,12
11,9
16,16
89,66
4,4
35,35
20,17
71,48
41,32
7,7
14,14
4,4
7,5
7,7
43,30
13,13
12,12
89,50
9,9
9,9
21,21
18,18
1,1
8,8
443,139
126,90
23,17
33,29
9,9
42,40
23,16
3,3
33,33
31,30
27,20
18,18
7,7
9,9
18,18
22,22
18,18
97,67
28,28
4,4
6,6
16,16
24,24
38,34
43,40
21,19
4,4
13,13
3,3
5,5
252,115
2,2
3,3
26,21
13,13
19,19
49,34
9,9
8,8
2,2
15,15
7,6
8,8
15,15
94,62
4,4
17,17
9,9
10,9
31,25
11,11
266,149
20,17
3,3
16,16
27,27
7,7
21,21
8,8
4,4
23,23
16,16
5,5
8,8
9,9
3,3
5,5
5,5
61,51
25,25
13,13
20,20
21,18
4,4
77,65
28,19
6,6
10,10
64,46
34,34
9,9
270,165
44,41
30,30
58,50
30,27
4,4
534,124
16,16
8,8
10,10
17,17
15,13
23,23
41,34
345,120
3,3
9,9
20,20
266,162
14,13
131,81
312,150
5,5
8,8
75,65
12,10
11,11
85,57
13,13
52,50
29,21
29,29
122,76
13,13
3,3
5,5
24,19
7,7
8,8
12,9
8,8
30,24
133,97
7,7
33,27
9,9
5,5
28,28
18,18
10,10
17,17
50,39
11,11
50,38
76,65
28,23
61,54
10,10
19,19
29,29
7,6
12,7
65,49
5,3
2,2
1,1
14,14
4,4
40,34
63,49
11,11
13,11
338,191
56,35
51,46
12,12
10,10
25,22
105,52
55,45
31,29
13,13
2,2
5,5
3,3
16,16
95,59
6,6
214,106
5,5
171,69
22,20
63,57
21,21
140,82
23,23
17,17
4,4
4,4
57,46
79,47
13,13
34,30
23,22
64,45
5,5
53,45
17,17
34,27
173,90
103,80
15,15
9,9
17,17
20,20
37,31
5,5
10,10
72,54
21,21
12,12
74,65
7,7
2,2
8,8
6,6
30,26
14,14
9,9
2,2
10,10
16,15
8,8
97,70
82,60
18,16
45,37
52,50
68,40
54,43
87,65
31,25
59,43
198,117
9,9
29,26
348,146
62,61
24,21
4,4
18,13
28,26
4,4
22,15
35,32
15,15
12,12
8,8
40,33
8,8
14,12
17,17
47,35
20,20
6,6
56,50
65,57
57,55
42,42
22,22
14,14
24,24
7,7
26,20
7,7
41,36
32,25
10,10
14,14
9,9
3,3
22,22
11,8
266,156
12,12
1,1
68,60
9,6
21,20
4,4
24,24
7,7
3,3
7,7
73,39
5,5
5,5
15,15
15,13
6,6
46,27
8,8
101,55
7,7
12,12
106,74
29,29
6,6
78,56
11,11
204,110
1,1
38,30
2,2
55,38
117,78
10,10
5,5
122,98
18,18
2,2
6,6
3,3
5,5
39,25
21,19
25,24
21,20
49,42
9,9
86,40
11,11
19,19
52,42
7,7
26,24
15,15
364,168
15,15
9,9
7,7
28,22
18,18
14,13
18,17
5,5
19,19
21,21
23,23
67,66
12,12
15,15
7,7
399,170
25,25
16,14
15,15
146,100
8,8
8,8
52,39
16,16
22,22
12,12
8,8
5,5
11,11
15,15
4,4
27,23
262,130
15,15
10,6
25,18
11,9
39,39
7,7
43,36
5,5
54,32
16,16
39,38
6,6
36,27
31,24
15,15
36,28
18,18
37,31
6,6
27,25
42,37
14,14
6,6
18,15
42,35
120,76
30,29
8,8
3,3
17,17
19,17
24,24
37,31
2,2
14,13
12,12
4,4
26,25
4,4
48,41
7,7
123,85
13,13
44,35
48,40
175,95
122,73
11,11
23,18
51,33
17,17
2,2
13,13
64,60
11,7
14,13
52,46
4,4
23,21
4,4
40,31
43,35
4,4
26,17
16,16
5,5
4,4
4,4
2,2
17,17
41,37
21,13
267,157
7,7
49,34
44,31
29,22
14,14
7,7
13,13
22,20
35,20
16,13
48,28
7,7
8,8
19,16
104,47
21,21
15,15
15,15
5,5
19,19
13,13
11,11
10,10
115,71
115,54
15,15
94,61
4,4
89,58
16,16
8,8
22,22
81,58
3,3
3,3
11,11
8,8
29,29
26,26
41,35
4,4
12,12
4,4
10,10
27,27
62,44
69,57
7,7
27,24
11,11
11,11
5,5
39,33
116,59
9,7
2,2
6,6
25,25
17,16
112,61
134,46
18,18
14,14
26,24
14,13
16,16
8,8
15,14
1,1
7,7
8,8
20,17
6,6
8,8
19,16
53,42
8,8
5,5
20,20
12,12
25,25
4,4
25,25
79,43
21,20
1,1
14,14
7,7
92,54
164,71
7,7
2,2
56,52
8,8
9,9
44,44
6,6
37,31
21,18
35,35
57,48
13,13
7,7
13,9
6,6
2,2
3,3
2,2
15,15
29,29
687,248
19,15
26,26
91,55
12,12
7,7
2,2
8,8
2,2
7,7
30,26
13,13
3,3
5,5
3,3
122,74
8,8
46,32
29,29
3,3
7,7
8,8
1,1
14,14
44,44
20,20
10,10
12,12
13,13
107,63
21,21
19,19
4,4
8,7
34,34
18,16
13,13
50,31
35,27
16,16
7,7
90,69
8,8
46,34
16,14
5,5
9,9
11,9
23,18
70,53
8,8
11,11
16,16
21,16
22,22
56,43
18,18
4,4
98,73
29,21
12,8
73,54
2,2
31,26
36,36
11,11
123,78
26,18
2,2
16,16
9,9
39,28
55,50
10,10
46,37
16,11
13,13
4,4
30,23
29,23
5,5
186,100
17,11
20,20
12,12
30,20
13,13
28,25
10,10
7,7
16,16
6,6
43,34
7,7
8,8
36,30
30,25
12,10
13,11
14,14
18,13
27,17
7,7
8,8
8,6
14,11
5,5
6,6
6,6
9,9
8,8
51,35
6,6
15,15
18,15
5,5
8,8
27,23
8,8
11,11
48,33
531,179
12,12
64,53
120,81
51,42
84,39
402,158
3,3
8,8
8,7
60,51
6,6
8,7
12,12
12,10
18,18
9,9
245,154
24,20
141,62
6,6
22,21
27,23
80,47
11,11
134,74
226,80
54,36
39,29
14,14
10,10
134,81
8,8
86,76
51,49
61,42
111,66
7,7
10,10
4,4
69,49
9,8
4,4
3,3
10,10
7,7
16,16
5,5
66,43
6,6
10,10
2,2
284,126
23,20
13,13
1,1
5,5
7,7
66,49
44,44
32,32
11,11
8,8
15,15
41,39
6,6
4,4
27,24
87,60
28,22
38,38
283,158
73,53
83,49
69,55
5,5
8,8
4,4
2,2
88,61
15,15
5,5
21,21
11,10
28,24
12,12
8,6
34,25
5,5
5,5
5,5
2,2
10,10
38,38
7,7
70,46
61,60
5,5
642,265
8,8
26,20
4,4
14,14
23,23
104,63
104,58
43,37
26,19
12,12
12,12
36,36
2,2
46,41
13,13
22,22
8,8
18,18
7,7
12,12
14,14
14,14
9,9
1,1
24,24
18,18
30,27
12,12
17,17
4,4
13,13
4,4
16,16
7,7
14,14
34,24
19,11
47,38
2,2
12,12
203,118
1,1
173,122
32,27
9,9
18,18
68,57
15,15
18,17
157,103
15,15
10,10
24,17
2,2
5,5
22,20
5,5
8,8
6,6
21,18
11,11
13,13
3,3
56,51
19,18
6,5
18,18
51,39
5,5
18,14
80,76
29,16
30,30
36,36
50,35
10,10
19,19
17,17
5,5
107,62
3,3
2,2
29,29
13,13
290,167
3,3
7,7
12,12
8,8
13,13
19,19
20,20
45,43
100,63
24,24
14,14
9,9
252,103
15,15
188,101
40,40
60,43
18,18
17,17
17,17
37,25
5,5
84,67
227,139
17,13
63,49
76,61
25,25
4,4
8,8
7,7
22,22
24,24
4,4
14,14
25,21
3,3
3,3
15,15
21,21
34,23
3,3
17,17
7,7
7,7
53,25
12,12
15,15
45,40
10,7
15,15
7,7
7,7
6,6
19,19
7,7
10,10
2,2
25,25
9,9
6,6
4,4
92,54
58,54
22,22
16,16
55,54
16,16
7,7
27,27
2,2
3,3
87,59
8,8
174,120
19,19
11,11
2,2
19,19
22,22
10,10
7,7
4,4
39,25
2,2
3,3
20,15
25,25
44,42
3,3
64,55
3,3
24,22
4,4
39,35
112,73
8,8
4,4
2,2
13,13
68,59
10,10
6,6
40,37
26,22
18,18
25,22
10,10
26,21
21,18
1,1
17,17
21,18
43,37
18,18
86,60
10,10
5,5
31,25
27,27
98,72
29,29
2,2
38,38
21,21
15,13
21,21
8,8
6,6
5,5
6,6
4,4
63,48
10,10
11,11
5,5
27,26
80,56
37,36
36,26
32,25
53,35
14,14
19,17
40,33
29,22
181,60
3,3
15,15
5,5
4,4
5,5
58,45
10,10
8,8
69,53
3,3
4,4
2,2
4,4
1,1
105,78
9,9
10,8
3,3
76,58
101,70
10,7
130,76
62,51
87,68
2,2
6,6
8,8
41,32
7,7
30,25
11,10
11,11
35,35
22,22
9,9
76,59
3,3
55,39
9,9
3,3
8,8
45,25
141,69
9,9
2,2
17,17
7,7
18,17
37,27
19,19
10,10
21,21
44,35
10,10
4,4
49,30
5,5
5,5
204,113
29,17
13,13
283,115
10,10
36,27
7,7
10,10
8,8
17,17
31,31
27,27
1,1
5,5
41,30
13,13
9,9
12,12
2,2
10,10
28,15
4,4
21,21
27,27
15,15
11,11
3,3
10,10
120,80
9,9
81,56
7,7
42,32
29,28
121,73
27,22
6,6
16,16
33,33
10,10
4,4
9,9
50,42
21,21
35,35
107,62
25,24
10,10
9,9
7,7
3,3
4,4
73,45
2,2
10,10
158,48
11,11
13,13
98,55
4,4
8,8
37,33
8,8
17,17
79,69
130,64
12,12
12,12
10,9
25,25
5,5
12,12
17,15
8,8
12,10
27,25
22,21
4,4
56,55
18,13
9,9
4,4
63,40
3,3
9,9
16,16
11,11
12,12
23,23
18,18
24,24
34,21
7,7
41,35
4,4
7,7
100,68
23,23
23,22
15,14
111,74
48,36
146,82
409,174
9,9
64,42
19,19
18,15
9,9
31,26
7,7
10,10
23,23
23,23
27,27
11,11
7,7
32,27
15,15
4,4
8,8
49,46
13,11
46,36
88,58
38,30
40,37
44,44
70,58
16,16
68,62
5,5
7,7
16,14
4,4
23,23
7,7
24,20
13,13
16,16
5,5
36,35
22,22
5,5
39,34
15,15
52,37
4,4
278,156
8,8
9,9
2,2
16,15
12,12
138,107
10,10
9,9
8,8
12,12
8,8
41,31
30,30
18,16
9,9
77,62
6,6
63,30
39,31
2,2
5,5
4,4
111,74
4,4
74,51
9,9
5,5
3,3
8,8
17,17
96,57
17,17
8,8
105,83
5,5
24,24
19,18
96,74
150,77
26,26
2,2
17,10
12,12
24,21
20,17
12,12
7,7
29,24
9,9
36,27
10,10
61,53
13,13
19,19
64,46
44,34
5,5
9,9
9,8
84,62
68,58
27,24
348,173
21,21
71,48
62,41
24,24
59,45
25,20
15,15
2,2
12,12
20,20
95,45
5,5
20,18
22,22
3,3
3,3
14,14
12,12
13,13
40,27
95,77
4,4
12,12
5,5
20,20
12,11
60,44
7,5
30,21
35,35
36,28
50,26
62,43
37,35
80,71
19,19
51,42
5,5
46,41
19,18
19,18
17,14
32,29
18,18
10,10
17,17
11,11
10,10
3,3
10,10
33,33
10,10
9,9
73,59
17,14
5,5
12,12
3,3
55,34
15,15
15,15
14,14
10,10
19,19
8,8
3,3
6,6
24,24
26,22
61,51
1110,360
11,11
33,30
17,17
11,11
29,29
239,147
25,18
29,28
9,9
4,4
52,52
2,2
39,35
14,14
85,63
79,52
11,11
4,4
4,4
1,1
29,27
24,24
2,2
44,42
4,4
34,30
45,27
3,3
13,12
1,1
46,29
49,49
24,24
3,3
46,46
4,4
725,289
2,2
10,10
203,80
15,15
11,11
113,86
54,39
5,5
15,15
1,1
14,14
12,12
25,25
10,10
2,2
18,18
1,1
1,1
13,13
46,38
315,96
9,9
51,50
47,45
6,6
7,4
28,25
61,56
94,67
4,4
8,8
4,4
19,19
124,81
9,9
20,20
140,87
6,6
18,18
10,10
6,6
28,23
131,59
27,27
5,5
8,8
59,38
13,12
9,9
38,30
8,8
94,64
18,18
6,6
21,21
11,11
7,7
3,3
6,6
2,2
32,32
16,13
6,6
6,6
10,10
4,4
76,64
2,2
20,19
5,5
13,13
20,20
99,60
2,2
13,13
67,43
25,25
51,37
24,22
32,32
5,5
53,53
53,37
16,16
6,6
25,20
2,2
19,19
64,42
14,14
65,31
6,6
6,6
48,34
6,6
8,8
57,50
1,1
12,12
16,16
3,3
9,4
6,6
6,6
7,7
13,13
17,16
18,18
9,9
19,19
3,3
10,10
8,8
173,79
24,24
132,77
7,7
1,1
11,11
10,10
14,14
5,5
2,2
12,12
16,11
17,17
6,6
1,1
19,19
25,18
10,10
11,11
124,74
80,53
24,21
139,87
30,30
45,41
3,3
42,31
12,12
65,55
13,13
49,49
11,8
2,2
9,9
7,7
6,6
17,17
1,1
14,14
38,37
109,45
18,18
14,13
52,43
30,24
102,76
27,27
9,9
61,49
9,9
21,21
21,20
26,22
5,5
163,69
15,15
21,17
6,6
7,7
5,5
11,11
168,87
19,19
12,12
41,34
20,20
8,7
49,42
4,4
5,5
8,8
9,9
12,12
37,33
13,13
15,15
13,13
17,15
33,33
21,21
29,24
4,4
7,7
13,13
3,3
4,4
728,201
5,5
2,2
6,6
30,27
57,49
141,55
5,5
39,39
10,10
29,29
6,6
130,93
22,22
7,7
5,5
59,47
21,18
15,15
42,33
19,17
31,23
93,57
8,8
33,23
10,10
14,14
13,13
42,42
12,12
5,4
23,23
15,14
34,34
16,12
11,11
12,12
30,27
9,9
3,3
25,25
42,36
32,31
5,5
44,38
21,18
5,5
21,21
44,38
1393,238
64,33
28,17
6,6
5,5
8,7
9,9
8,8
9,9
6,6
10,10
5,5
106,84
39,36
13,11
17,17
12,11
10,10
2,2
21,21
4,4
12,12
145,92
41,38
2,2
1,1
2,2
6,6
5,5
42,31
3,3
56,46
8,8
9,9
54,51
3,3
137,82
6,6
7,7
5,5
42,35
30,30
6,6
4,4
28,28
39,31
5,5
15,13
42,42
